model,animation_id,phase_ordinal,activation_animation_s,deactivation_animation_s,response,status,calibrated,gameplay_validated,timeline_source_sha256,attack_param_ids,source_references
c1020,3062,1,1.066666722,1.200000048,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3062,2,1.633333325,1.700000048,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3062,3,1.899999976,2.033333302,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3063,0,0.966666639,1.066666722,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3065,0,0.433333337,0.566666663,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3066,0,0.433333337,0.566666663,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3067,0,0.800000012,0.933333337,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3068,0,1.100000024,1.233333349,jump,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,10200570,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3071,0,0.433333337,0.566666663,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3076,0,0.433333337,0.566666663,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3083,0,0.666666687,0.800000012,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,3088,0,0.899999976,1.033333302,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003000,0,0.933333337,1.133333325,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003001,0,1.066666722,1.266666651,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003002,0,1.299999952,1.500000000,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003003,0,1.166666627,1.299999952,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003004,0,1.333333373,1.700000048,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003005,0,1.366666675,1.600000024,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003006,0,1.000000000,1.266666651,jump,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,10201020,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003007,0,1.033333302,1.166666627,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003007,1,1.500000000,1.600000024,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003007,2,3.166666746,3.400000095,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003008,0,1.966666698,2.133333445,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003010,0,0.866666675,1.366666675,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003010,1,1.966666698,2.166666746,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003011,0,0.600000024,0.733333349,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003012,0,0.866666675,1.100000024,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003012,1,2.000000000,2.366666555,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003014,0,0.699999988,0.933333337,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003014,1,2.433333397,2.566666603,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003015,0,0.933333337,1.133333325,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003016,0,1.733333349,1.833333373,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003017,0,0.899999976,1.133333325,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003020,0,1.366666675,1.600000024,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003050,0,0.600000024,0.766666651,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003055,0,0.533333361,0.699999988,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003056,0,0.866666675,1.233333349,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003057,0,1.166666627,1.433333278,jump,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,10201020,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003060,0,0.933333337,1.433333278,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003060,1,2.099999905,2.299999952,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003065,0,1.166666627,1.533333302,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003065,1,2.200000048,2.366666555,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003066,0,1.166666627,1.533333302,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003066,1,2.200000048,2.366666555,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003070,0,0.166666672,0.333333343,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003080,0,0.899999976,1.266666651,parry,classified_estimate,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003081,0,1.966666698,2.133333445,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1020,100003083,0,1.166666627,1.299999952,unverified,extracted_unverified,false,false,768b0235b8eb88a2b6504cc6383087824bfd98f5034217052360d4d63f1f18fb,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3000,0,0.800000012,0.933333337,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3000,1,1.100000024,1.233333349,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3001,0,0.766666651,0.899999976,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3001,1,1.100000024,1.233333349,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3002,0,0.699999988,0.833333313,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1030,3003,0,0.699999988,0.833333313,parry,classified_estimate,false,false,74fdb1aedfd704532498274bf06fa033ace3ad3570310880537e45ddd7793f15,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3023,0,0.933333337,1.000000000,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3023,1,1.266666651,1.333333373,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3023,2,1.600000024,1.666666627,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3024,0,0.466666669,0.533333361,unverified,extracted_unverified,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3024,1,0.800000012,0.866666675,unverified,extracted_unverified,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3024,2,1.133333325,1.200000048,unverified,extracted_unverified,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3025,0,1.399999976,1.533333302,jump,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,10400100,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3026,0,0.166666672,0.233333334,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3026,1,0.766666651,0.833333313,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3026,2,1.100000024,1.166666627,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3027,0,0.100000001,0.166666672,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3027,1,0.433333337,0.500000000,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3027,2,0.766666651,0.833333313,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3027,3,1.466666698,1.533333302,parry,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3029,0,1.000000000,1.066666722,jump,classified_estimate,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,10400100,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c1040,3030,0,1.266666651,1.333333373,unverified,extracted_unverified,false,false,48ddbe85c28a59ac89f9f767f1ae09ab4220eb97bd1bed3e6b1f3b421796068e,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
